song_id	genius_url	artist_name	song_name
629	Bad-meets-evil-living-proof-lyrics	Bad meets evil	living proof
630	2pac-thug-4-life-lyrics	2pac	thug 4 life
631	50-cent-im-supposed-to-die-tonight-lyrics	50 cent	im supposed to die tonight
632	Xzibit-my-name-lyrics	Xzibit	my name
633	Obie-trice-we-all-die-one-day-lyrics	Obie trice	we all die one day
634	2pac-one-day-at-a-time-lyrics	2pac	one day at a time
635	Eminem-taking-my-ball-lyrics	Eminem	taking my ball
636	Eminem-murder-murder-lyrics	Eminem	murder murder
637	Xzibit-dont-approach-me-lyrics	Xzibit	dont approach me
639	D12-american-psycho-ii-lyrics	D12	american psycho ii
641	D12-aint-nuttin-but-music-lyrics	D12	aint nuttin but music
642	Dr-dre-bang-bang-lyrics	Dr dre	bang bang
645	Eminem-hellbound-lyrics	Eminem	hellbound
646	Eminem-open-mic-lyrics	Eminem	open mic
647	Limp-bizkit-break-stuff-lyrics	Limp bizkit	break stuff
648	Slaughterhouse-throw-that-lyrics	Slaughterhouse	throw that
649	Eminem-the-kiss-skit-lyrics	Eminem	the kiss skit
650	Eminem-demon-inside-lyrics	Eminem	demon inside
651	Eminem-listen-to-your-heart-lyrics	Eminem	listen to your heart
654	Bad-meets-evil-scary-movies-lyrics	Bad meets evil	scary movies
655	Eminem-stimulate-lyrics	Eminem	stimulate
656	Eminem-tonite-lyrics	Eminem	tonite
657	Eminem-97-bonnie-and-clyde-lyrics	Eminem	97 bonnie and clyde
658	Eminem-ridaz-lyrics	Eminem	ridaz
660	Eminem-jimmy-crack-corn-lyrics	Eminem	jimmy crack corn
661	50-cent-psycho-lyrics	50 cent	psycho
662	50-cent-gatman-and-robbin-lyrics	50 cent	gatman and robbin
664	Trick-trick-welcome-2-detroit-lyrics	Trick trick	welcome 2 detroit
665	Fat-joe-lean-back-remix-lyrics	Fat joe	lean back remix
666	Obie-trice-shit-hits-the-fan-lyrics	Obie trice	shit hits the fan
667	Eminem-public-service-announcement-2000-lyrics	Eminem	public service announcement 2000
669	Slaughterhouse-place-to-be-lyrics	Slaughterhouse	place to be
670	Eminem-cocaine-lyrics	Eminem	cocaine
671	50-cent-poor-lil-rich-lyrics	50 cent	poor lil rich
672	Slaughterhouse-asylum-lyrics	Slaughterhouse	asylum
676	Eminem-the-apple-lyrics	Eminem	the apple
677	Tony-touch-symphony-in-h-lyrics	Tony touch	symphony in h
678	Slaughterhouse-rescue-me-lyrics	Slaughterhouse	rescue me
680	Eminem-bad-influence-lyrics	Eminem	bad influence
681	Eminem-fly-away-lyrics	Eminem	fly away
682	D12-git-up-lyrics	D12	git up
684	Eminem-backstabber-lyrics	Eminem	backstabber
685	Nas-the-cross-lyrics	Nas	the cross
686	Eminem-microphone-freestyle-lyrics	Eminem	microphone freestyle
687	Eminem-no-ones-iller-lyrics	Eminem	no ones iller
688	Obie-trice-rap-name-lyrics	Obie trice	rap name
689	50-cent-blood-hound-lyrics	50 cent	blood hound
690	Eminem-3-verses-lyrics	Eminem	3 verses
691	Eminem-hell-breaks-loose-lyrics	Eminem	hell breaks loose
692	Eminem-ricky-ticky-toc-lyrics	Eminem	ricky ticky toc
694	D12-good-die-young-lyrics	D12	good die young
695	2pac-thugs-get-lonely-too-lyrics	2pac	thugs get lonely too
696	Bad-meets-evil-renegades-lyrics	Bad meets evil	renegades
697	2pac-the-uppercut-lyrics	2pac	the uppercut
698	2pac-hennessey-lyrics	2pac	hennessey
699	D12-pistol-pistol-lyrics	D12	pistol pistol
701	Eminem-monkey-see-monkey-do-lyrics	Eminem	monkey see monkey do
704	D12-shit-can-happen-lyrics	D12	shit can happen
705	Slaughterhouse-frat-house-lyrics	Slaughterhouse	frat house
706	2pac-black-cotton-lyrics	2pac	black cotton
707	Obie-trice-richard-lyrics	Obie trice	richard
708	50-cent-in-my-hood-lyrics	50 cent	in my hood
709	2pac-dont-you-trust-me-lyrics	2pac	dont you trust me
710	Funkmaster-flex-if-i-get-locked-up-lyrics	Funkmaster flex	if i get locked up
711	D12-devils-night-lyrics	D12	devils night
713	D12-pimp-like-me-lyrics	D12	pimp like me
714	Eminem-ballin-uncontrollably-lyrics	Eminem	ballin uncontrollably
717	Redman-off-the-wall-lyrics	Redman	off the wall
718	D12-blow-my-buzz-lyrics	D12	blow my buzz
720	D12-40-oz-lyrics	D12	40 oz
722	Eminem-4-verses-lyrics	Eminem	4 verses
723	D12-purple-hills-lyrics	D12	purple hills
725	Eminem-till-hell-freezes-over-lyrics	Eminem	till hell freezes over
730	50-cent-ski-mask-way-lyrics	50 cent	ski mask way
732	Eminem-oh-no-lyrics	Eminem	oh no
735	Slaughterhouse-die-lyrics	Slaughterhouse	die
737	Yelawolf-everything-i-love-the-most-lyrics	Yelawolf	everything i love the most
738	Eminem-searchin-lyrics	Eminem	searchin
739	Slaughterhouse-flip-a-bird-lyrics	Slaughterhouse	flip a bird
740	Obie-trice-lady-lyrics	Obie trice	lady
742	Obie-trice-snitch-lyrics	Obie trice	snitch
743	D12-get-my-gun-lyrics	D12	get my gun
744	Eminem-never-2-far-lyrics	Eminem	never 2 far
745	Slaughterhouse-throw-it-away-lyrics	Slaughterhouse	throw it away
746	Missy-elliott-busa-rhyme-lyrics	Missy elliott	busa rhyme
747	Eminem-weed-lacer-lyrics	Eminem	weed lacer
750	Eminem-wee-wee-lyrics	Eminem	wee wee
751	D12-these-drugs-lyrics	D12	these drugs
752	Ludacris-grew-up-a-screw-up-lyrics	Ludacris	grew up a screw up
753	Yelawolf-radio-lyrics	Yelawolf	radio
755	D12-bitch-lyrics	D12	bitch
756	2pac-out-on-bail-lyrics	2pac	out on bail
757	Jay-z-8-miles-and-runnin-lyrics	Jay z	8 miles and runnin
758	Bad-meets-evil-nuttin-to-do-lyrics	Bad meets evil	nuttin to do
759	Eminem-rap-city-freestyle-lyrics	Eminem	rap city freestyle
761	Eminem-jealousy-woes-ii-lyrics	Eminem	jealousy woes ii
762	Bad-meets-evil-12-minute-freestyle-lyrics	Bad meets evil	12 minute freestyle
765	Eminem-maxine-lyrics	Eminem	maxine
766	Slaughterhouse-get-up-lyrics	Slaughterhouse	get up
767	Eminem-greg-lyrics	Eminem	greg
770	Eminem-our-house-lyrics	Eminem	our house
771	Eminem-tonya-skit-lyrics	Eminem	tonya skit
772	Slaughterhouse-juggernauts-lyrics	Slaughterhouse	juggernauts
776	D12-thats-how-lyrics	D12	thats how
777	Tony-yayo-drama-setter-lyrics	Tony yayo	drama setter
780	Slaughterhouse-coffin-lyrics	Slaughterhouse	coffin
782	Eminem-the-conspiracy-freestyle-lyrics	Eminem	the conspiracy freestyle
783	Kid-rock-fuck-off-lyrics	Kid rock	fuck off
785	Eminem-were-back-lyrics	Eminem	were back
786	D12-keep-talkin-lyrics	D12	keep talkin
787	Jadakiss-welcome-to-d-block-lyrics	Jadakiss	welcome to d block
788	Eminem-get-money-lyrics	Eminem	get money
789	D12-just-like-u-lyrics	D12	just like u
790	D12-loyalty-lyrics	D12	loyalty
791	Ti-touchdown-lyrics	Ti	touchdown
792	Lloyd-banks-on-fire-lyrics	Lloyd banks	on fire
793	Eminem-emulate-lyrics	Eminem	emulate
798	Lloyd-banks-hands-up-lyrics	Lloyd banks	hands up
799	Slaughterhouse-walk-of-shame-lyrics	Slaughterhouse	walk of shame
800	Eminem-its-only-fair-to-warn-freestyle-lyrics	Eminem	its only fair to warn freestyle
803	Eminem-curtains-close-skit-lyrics	Eminem	curtains close skit
804	Eminem-50-ways-lyrics	Eminem	50 ways
807	Eminem-just-rhyming-with-proof-lyrics	Eminem	just rhyming with proof
809	D12-words-are-weapons-lyrics	D12	words are weapons
814	Eminem-hit-me-with-your-best-shot-lyrics	Eminem	hit me with your best shot
817	Lloyd-banks-til-the-end-lyrics	Lloyd banks	til the end
819	50-cent-my-toy-soldier-lyrics	50 cent	my toy soldier
820	Eminem-so-many-styles-lyrics	Eminem	so many styles
823	Eminem-fuck-you-lyrics	Eminem	fuck you
824	The-alchemist-chemical-warfare-lyrics	The alchemist	chemical warfare
825	D12-instigator-lyrics	D12	instigator
829	Eminem-keeping-it-raw-lyrics	Eminem	keeping it raw
833	50-cent-peep-show-lyrics	50 cent	peep show
839	D12-my-ballz-lyrics	D12	my ballz
840	2pac-who-do-you-love-lyrics	2pac	who do you love
841	Cypress-hill-rap-superstar-lyrics	Cypress hill	rap superstar
842	Eminem-fallin-lyrics	Eminem	fallin
846	50-cent-till-i-collapse-freestyle-lyrics	50 cent	till i collapse freestyle
847	Slaughterhouse-park-it-sideways-lyrics	Slaughterhouse	park it sideways
848	Skylar-grey-come-up-for-air-lyrics	Skylar grey	come up for air
851	2pac-crooked-nigga-too-lyrics	2pac	crooked nigga too
853	Weird-al-yankovic-couch-potato-lyrics	Weird al yankovic	couch potato
854	Sticky-fingaz-what-if-i-was-white-lyrics	Sticky fingaz	what if i was white
855	Eminem-anger-management-lyrics	Eminem	anger management
856	Eminem-off-the-dome-freestyle-lyrics	Eminem	off the dome freestyle
857	Ludacris-f5-furiously-dangerous-lyrics	Ludacris	f5 furiously dangerous
858	Eminem-nut-up-lyrics	Eminem	nut up
859	Eminem-freestyle-gone-crazy-lyrics	Eminem	freestyle gone crazy
862	Obie-trice-got-some-teeth-lyrics	Obie trice	got some teeth
863	Eminem-hazardous-youth-lyrics	Eminem	hazardous youth
866	Jeezy-talk-to-me-lyrics	Jeez	talk to me
869	Akon-smack-that-remix-lyrics	Akon	smack that remix
873	Yelawolf-in-this-world-lyrics	Yelawolf	in this world
876	Dj-clue-what-the-beat-lyrics	Dj clue	what the beat
877	Proof-trapped-lyrics	Proof	trapped
878	Eminem-give-me-the-ball-lyrics	Eminem	give me the ball
880	Kid-cudi-i-see-them-lyrics	Kid cudi	i see them
881	Bizarre-hip-hop-lyrics	Bizarre	hip hop
884	The-high-and-mighty-the-last-hit-lyrics	The high and mighty	the last hit
886	2pac-last-kings-lyrics	2pac	last kings
888	Limp-bizkit-turn-me-loose-lyrics	Limp bizkit	turn me loose
892	Eminem-whether-or-not-lyrics	Eminem	whether or not
893	French-montana-magic-lyrics	French montana	magic
896	D12-pimplikeness-lyrics	D12	pimplikeness
897	D12-bugz-97-lyrics	D12	bugz 97
899	50-cent-green-lantern-lyrics	50 cent	green lantern
901	Eminem-the-watcher-freestyle-lyrics	Eminem	the watcher freestyle
903	Bizarre-rockstar-lyrics	Bizarre	rockstar
904	Eminem-pooh-butt-day-lyrics	Eminem	pooh butt day
906	Obie-trice-average-man-lyrics	Obie trice	average man
907	Eminem-game-over-lyrics	Eminem	game over
911	Young-buck-lose-my-mind-lyrics	Young buck	lose my mind
916	Eminem-baruch-college-session-lyrics	Eminem	baruch college session
918	Lupe-fiasco-lu-myself-lyrics	Lupe fiasco	lu myself
922	Dj-kay-slay-freestyle-lyrics	Dj kay slay	freestyle
924	Eminem-shady-narcotics-lyrics	Eminem	shady narcotics
926	Eminem-fubba-u-cubba-cubba-lyrics	Eminem	fubba u cubba cubba
927	Proof-many-men-lyrics	Proof	many men
930	Obie-trice-hands-on-you-lyrics	Obie trice	hands on you
931	Eminem-crackers-and-cheese-lyrics	Eminem	crackers and cheese
932	50-cent-soldier-lyrics	50 cent	soldier
935	Eminem-tylenol-island-lyrics	Eminem	tylenol island
938	Bizarre-trife-thieves-lyrics	Bizarre	trife thieves
939	Obie-trice-oh-lyrics	Obie trice	oh
940	Obie-trice-wanna-know-lyrics	Obie trice	wanna know
941	Obie-trice-look-in-my-eyes-lyrics	Obie trice	look in my eyes
942	Chris-webby-right-from-wrong-lyrics	Chris webby	right from wrong
948	Obie-trice-there-they-go-lyrics	Obie trice	there they go
950	50-cent-what-do-you-got-lyrics	50 cent	what do you got
951	Stat-quo-atlanta-on-fire-lyrics	Stat quo	atlanta on fire
952	D12-slow-your-roll-lyrics	D12	slow your roll
954	Rihanna-work-lyrics	Rihanna	work
955	Drake-gods-plan-lyrics	Drake	gods plan
956	Drake-in-my-feelings-lyrics	Drake	in my feelings
958	Drake-back-to-back-lyrics	Drake	back to back
959	Drake-fake-love-lyrics	Drake	fake love
960	Drake-all-me-lyrics	Drake	all me
961	Drake-from-time-lyrics	Drake	from time
962	Drake-0-to-100-the-catch-up-lyrics	Drake	0 to 100 the catch up
963	Drake-the-motto-lyrics	Drake	the motto
964	Nicki-minaj-only-lyrics	Nicki minaj	only
965	Drake-hyfr-lyrics	Drake	hyfr
966	Lil-wayne-love-me-lyrics	Lil wayne	love me
967	Drake-nice-for-what-lyrics	Drake	nice for what
968	Drake-energy-lyrics	Drake	energy
969	Drake-furthest-thing-lyrics	Drake	furthest thing
970	Drake-too-good-lyrics	Drake	too good
971	Drake-over-my-dead-body-lyrics	Drake	over my dead body
972	Drake-jungle-lyrics	Drake	jungle
973	Drake-worst-behavior-lyrics	Drake	worst behavior
974	Nicki-minaj-truffle-butter-lyrics	Nicki minaj	truffle butter
975	Drake-summer-sixteen-lyrics	Drake	summer sixteen
976	Drake-girls-love-beyonce-lyrics	Drake	girls love beyonce
977	Partynextdoor-come-and-see-me-lyrics	Partynextdoor	come and see me
978	2-chainz-no-lie-lyrics	2 chainz	no lie
979	Drake-how-bout-now-lyrics	Drake	how bout now
980	Drake-shot-for-me-lyrics	Drake	shot for me
981	Lil-wayne-believe-me-lyrics	Lil wayne	believe me
982	Drake-legend-lyrics	Drake	legend
983	Drake-portland-lyrics	Drake	portland
984	Beyonce-mine-lyrics	Beyonce	mine
985	Drake-controlla-lyrics	Drake	controlla
986	Drake-own-it-lyrics	Drake	own it
987	Drake-nonstop-lyrics	Drake	nonstop
988	Drake-u-with-me-lyrics	Drake	u with me
989	Drake-fire-and-desire-lyrics	Drake	fire and desire
990	Drake-headlines-lyrics	Drake	headlines
991	Drake-crew-love-lyrics	Drake	crew love
992	Drake-doing-it-wrong-lyrics	Drake	doing it wrong
994	Drake-look-what-youve-done-lyrics	Drake	look what youve done
995	French-montana-pop-that-lyrics	French montana	pop that
996	Rick-ross-diced-pineapples-lyrics	Rick ross	diced pineapples
998	Drake-teenage-fever-lyrics	Drake	teenage fever
999	Drake-free-smoke-lyrics	Drake	free smoke
1000	Drake-connect-lyrics	Drake	connect
1001	Drake-take-care-lyrics	Drake	take care
1002	Drake-come-thru-lyrics	Drake	come thru
1003	Drake-do-not-disturb-lyrics	Drake	do not disturb
1004	Dj-khaled-no-new-friends-lyrics	Dj khaled	no new friends
1005	Drake-sneakin-lyrics	Drake	sneakin
1006	Drake-6-god-lyrics	Drake	6 god
1008	Drake-right-hand-lyrics	Drake	right hand
1009	Drake-feel-no-ways-lyrics	Drake	feel no ways
1010	Drake-tuscan-leather-lyrics	Drake	tuscan leather
1011	Nicki-minaj-anaconda-lyrics	Nicki minaj	anaconda
1012	Drake-10-bands-lyrics	Drake	10 bands
1013	Drake-company-lyrics	Drake	company
1014	Drake-emotionless-lyrics	Drake	emotionless
1015	Drake-the-real-her-lyrics	Drake	the real her
1016	Migos-walk-it-talk-it-lyrics	Migos	walk it talk it
1017	Drake-days-in-the-east-lyrics	Drake	days in the east
1018	Drake-hate-sleeping-alone-lyrics	Drake	hate sleeping alone
1020	Drake-keep-the-family-close-lyrics	Drake	keep the family close
1022	Drake-best-i-ever-had-lyrics	Drake	best i ever had
1023	Drake-blem-lyrics	Drake	blem
1024	Chris-brown-no-guidance-lyrics	Chris brown	no guidance
1025	The-game-100-lyrics	The game	100
1026	Kanye-west-all-of-the-lights-lyrics	Kanye west	all of the lights
1027	Drake-kmt-lyrics	Drake	kmt
1028	The-weeknd-the-zone-lyrics	The weeknd	the zone
1029	Drake-faithful-lyrics	Drake	faithful
1030	Lil-wayne-she-will-lyrics	Lil wayne	she will
1032	Drake-redemption-lyrics	Drake	redemption
1033	Drake-under-ground-kings-lyrics	Drake	under ground kings
1036	Drake-6pm-in-new-york-lyrics	Drake	6pm in new york
1037	Drake-6-man-lyrics	Drake	6 man
1038	Drake-star67-lyrics	Drake	star67
1039	Drake-money-in-the-grave-lyrics	Drake	money in the grave
1040	Drake-with-you-lyrics	Drake	with you
1042	Drake-305-to-my-city-lyrics	Drake	305 to my city
1044	Drake-draft-day-lyrics	Drake	draft day
1045	Drake-diplomatic-immunity-lyrics	Drake	diplomatic immunity
1046	Drake-weston-road-flows-lyrics	Drake	weston road flows
1047	Kanye-west-30-hours-lyrics	Kanye west	30 hours
1048	Drake-practice-lyrics	Drake	practice
1049	Drake-used-to-lyrics	Drake	used to
1051	Drake-pop-style-lyrics	Drake	pop style
1052	Drake-trust-issues-lyrics	Drake	trust issues
1053	Meek-mill-amen-lyrics	Meek mill	amen
1054	Future-used-to-this-lyrics	Future	used to this
1056	Drake-hype-lyrics	Drake	hype
1057	Drake-30-for-30-freestyle-lyrics	Drake	30 for 30 freestyle
1058	Drake-jaded-lyrics	Drake	jaded
1059	Drake-4pm-in-calabasas-lyrics	Drake	4pm in calabasas
1060	Drake-you-and-the-6-lyrics	Drake	you and the 6
1061	Drake-good-ones-go-interlude-lyrics	Drake	good ones go interlude
1062	J-cole-in-the-morning-lyrics	J cole	in the morning
1063	Drake-make-me-proud-lyrics	Drake	make me proud
1064	Drake-madonna-lyrics	Drake	madonna
1065	Drake-well-be-fine-lyrics	Drake	well be fine
1066	Drake-lose-you-lyrics	Drake	lose you
1067	Drake-over-lyrics	Drake	over
1068	Drake-sweeterman-remix-lyrics	Drake	sweeterman remix
1070	Lil-wayne-right-above-it-lyrics	Lil wayne	right above it
1071	Drake-ice-melts-lyrics	Drake	ice melts
1072	Drake-the-ride-lyrics	Drake	the ride
1074	Drake-light-up-lyrics	Drake	light up
1075	The-weeknd-live-for-lyrics	The weeknd	live for
1076	Drake-8-out-of-10-lyrics	Drake	8 out of 10
1077	Drake-4422-lyrics	Drake	4422
1080	Drake-elevate-lyrics	Drake	elevate
1081	Drake-we-made-it-freestyle-lyrics	Drake	we made it freestyle
1083	Rihanna-whats-my-name-lyrics	Rihanna	whats my name
1084	Drake-survival-lyrics	Drake	survival
1085	Drake-cant-have-everything-lyrics	Drake	cant have everything
1087	Drake-get-it-together-lyrics	Drake	get it together
1088	Drake-can-i-lyrics	Drake	can i
1089	Drake-march-14-lyrics	Drake	march 14
1091	Drake-summer-games-lyrics	Drake	summer games
1092	Nicki-minaj-buy-a-heart-lyrics	Nicki minaj	buy a heart
1093	Drake-fancy-lyrics	Drake	fancy
1094	Drake-dreams-money-can-buy-lyrics	Drake	dreams money can buy
1095	Chris-brown-deuces-remix-lyrics	Chris brown	deuces remix
1096	Nicki-minaj-moment-4-life-lyrics	Nicki minaj	moment 4 life
1097	Drake-finesse-lyrics	Drake	finesse
1098	Drake-blue-tint-lyrics	Drake	blue tint
1099	Drake-sandras-rose-lyrics	Drake	sandras rose
1100	Drake-jorja-interlude-lyrics	Drake	jorja interlude
1101	Drake-wednesday-night-interlude-lyrics	Drake	wednesday night interlude
1102	Drake-jodeci-freestyle-lyrics	Drake	jodeci freestyle
1103	Rick-ross-aston-martin-music-lyrics	Rick ross	aston martin music
1104	Partynextdoor-not-nice-lyrics	Partynextdoor	not nice
1106	Drake-omerta-lyrics	Drake	omerta
1107	Drake-madiba-riddim-lyrics	Drake	madiba riddim
1108	Drake-since-way-back-lyrics	Drake	since way back
1109	Drake-fireworks-lyrics	Drake	fireworks
1110	Drake-my-side-lyrics	Drake	my side
1111	Drake-up-all-night-lyrics	Drake	up all night
1112	Dave-wanna-know-remix-lyrics	Dave	wanna know remix
1113	Partynextdoor-over-here-lyrics	Partynextdoor	over here
1114	Drake-grammys-lyrics	Drake	grammys
1115	Drake-is-there-more-lyrics	Drake	is there more
1116	Drake-shut-it-down-lyrics	Drake	shut it down
1117	Drake-november-18th-lyrics	Drake	november 18th
1118	Drake-successful-lyrics	Drake	successful
1120	Drake-paris-morton-music-lyrics	Drake	paris morton music
1121	Drake-peak-lyrics	Drake	peak
1122	Drake-the-resistance-lyrics	Drake	the resistance
1123	Ob-obrien-schemin-up-lyrics	Ob obrien	schemin up
1124	Drake-after-dark-lyrics	Drake	after dark
1125	Lil-wayne-grindin-lyrics	Lil wayne	grindin
1126	Lil-wayne-its-good-lyrics	Lil wayne	its good
1127	Drake-9am-in-dallas-lyrics	Drake	9am in dallas
1128	Drake-final-fantasy-lyrics	Drake	final fantasy
1130	Drake-summers-over-interlude-lyrics	Drake	summers over interlude
1131	Drake-nothings-into-somethings-lyrics	Drake	nothings into somethings
1132	Drake-thank-me-now-lyrics	Drake	thank me now
1133	2-chainz-big-amount-lyrics	2 chainz	big amount
1134	Drake-fear-lyrics	Drake	fear
1135	Drake-say-whats-real-lyrics	Drake	say whats real
1136	Drake-the-motto-remix-lyrics	Drake	the motto remix
1137	Lil-wayne-family-feud-lyrics	Lil wayne	family feud
1138	Drake-karaoke-lyrics	Drake	karaoke
1139	Drake-ratchet-happy-birthday-lyrics	Drake	ratchet happy birthday
1140	Drake-skepta-interlude-lyrics	Drake	skepta interlude
1141	Aaliyah-enough-said-lyrics	Aaliyah	enough said
1146	Future-you-da-baddest-lyrics	Future	you da baddest
1147	Snoop-lion-no-guns-allowed-lyrics	Snoop lion	no guns allowed
1148	Future-sh-t-remix-lyrics	Future	sh t remix
1149	Dj-khaled-to-the-max-lyrics	Dj khaled	to the max
1150	Drake-ransom-lyrics	Drake	ransom
1152	Drake-show-me-a-good-time-lyrics	Drake	show me a good time
1153	Jhene-aiko-july-lyrics	Jhene aiko	july
1154	Alicia-keys-unthinkable-remix-lyrics	Alicia keys	unthinkable remix
1155	Majid-jordan-my-love-lyrics	Majid jordan	my love
1156	Drake-little-bit-lyrics	Drake	little bit
1157	Drake-houstatlantavegas-lyrics	Drake	houstatlantavegas
1158	Drake-the-calm-lyrics	Drake	the calm
1159	Drake-brias-interlude-lyrics	Drake	brias interlude
1160	2-chainz-i-do-it-lyrics	2 chainz	i do it
1161	Drake-views-from-the-6-lyrics	Drake	views from the 6
1162	Drake-im-goin-in-lyrics	Drake	im goin in
1163	Drake-i-get-lonely-lyrics	Drake	i get lonely
1164	Nicki-minaj-champion-lyrics	Nicki minaj	champion
1165	Rick-ross-us-lyrics	Rick ross	us
1166	2-chainz-bigger-than-you-lyrics	2 chainz	bigger than you
1167	Kanye-west-all-of-the-lights-remix-lyrics	Kanye west	all of the lights remix
1168	Rick-ross-made-men-lyrics	Rick ross	made men
1169	Drake-where-were-you-lyrics	Drake	where were you
1171	Drake-sooner-than-later-lyrics	Drake	sooner than later
1172	Justin-timberlake-cabaret-lyrics	Justin timberlake	cabaret
1173	Justin-bieber-right-here-lyrics	Justin bieber	right here
1174	Drake-ignant-shit-lyrics	Drake	ignant shit
1178	Birdman-money-to-blow-lyrics	Birdman	money to blow
1179	Her-jungle-lyrics	Her	jungle
1180	Future-tony-montana-lyrics	Future	tony montana
